district,location,rooms,area,floor,total_floors,price,area_per_room
Nəsimi,1-ci Mikrorayon,1.0,28.0,5.0,9.0,105000.0,28.0
Nəsimi,2-ci Mikrorayon,4.0,104.0,3.0,16.0,283000.0,26.0
Nəsimi,3-cü Mikrorayon,2.0,63.0,10.0,17.0,219500.0,31.5
Nəsimi,Kubinka,3.0,79.0,7.0,16.0,239000.0,26.333333333333332
Nəsimi,2-ci Mikrorayon,2.0,75.0,3.0,5.0,240000.0,37.5
Nəsimi,3-cü Mikrorayon,2.0,59.0,2.0,5.0,202500.0,29.5
Nəsimi,1-ci Mikrorayon,2.0,72.0,5.0,9.0,164500.0,36.0
Nəsimi,2-ci Mikrorayon,3.0,83.0,2.0,5.0,312000.0,27.666666666666668
Nəsimi,5-ci Mikrorayon,2.0,72.0,3.0,18.0,170000.0,36.0
Nəsimi,2-ci Mikrorayon,2.0,58.0,8.0,16.0,200500.0,29.0
Nəsimi,Kubinka,3.0,109.0,5.0,16.0,364000.0,36.333333333333336
Nəsimi,3-cü Mikrorayon,4.0,123.0,11.0,17.0,338500.0,30.75
Nəsimi,2-ci Mikrorayon,4.0,94.0,3.0,5.0,319500.0,23.5
Nəsimi,3-cü Mikrorayon,3.0,93.0,1.0,5.0,338000.0,31.0
Nəsimi,Kubinka,2.0,83.0,3.0,5.0,312000.0,41.5
Nəsimi,3-cü Mikrorayon,2.0,58.0,5.0,5.0,181000.0,29.0
Nəsimi,4-cü Mikrorayon,4.0,109.0,5.0,9.0,340000.0,27.25
Nəsimi,3-cü Mikrorayon,3.0,128.0,4.0,5.0,347000.0,42.666666666666664
Nəsimi,1-ci Mikrorayon,4.0,143.0,5.0,5.0,360000.0,35.75
Nəsimi,1-ci Mikrorayon,3.0,138.0,1.0,5.0,360000.0,46.0
Nəsimi,5-ci Mikrorayon,2.0,51.0,3.0,5.0,202000.0,25.5
Nəsimi,Kubinka,3.0,142.0,3.0,5.0,735000.0,47.333333333333336
Nəsimi,1-ci Mikrorayon,2.0,62.0,1.0,5.0,162500.0,31.0
Nəsimi,1-ci Mikrorayon,2.0,73.0,5.0,5.0,244000.0,36.5
Nəsimi,2-ci Mikrorayon,3.0,74.0,2.0,9.0,254000.0,24.666666666666668
Nəsimi,2-ci Mikrorayon,2.0,51.0,1.0,5.0,173500.0,25.5
Nəsimi,3-cü Mikrorayon,4.0,138.0,6.0,9.0,390000.0,34.5
Nəsimi,Kubinka,5.0,155.0,3.0,5.0,780000.0,31.0
Nəsimi,5-ci Mikrorayon,2.0,66.0,3.0,5.0,241500.0,33.0
Nəsimi,3-cü Mikrorayon,2.0,57.0,1.0,5.0,140000.0,28.5
Nəsimi,3-cü Mikrorayon,3.0,81.0,2.0,5.0,260500.0,27.0
Nəsimi,3-cü Mikrorayon,3.0,126.0,1.0,5.0,360000.0,42.0
Nəsimi,2-ci Mikrorayon,3.0,68.0,4.0,5.0,216500.0,22.666666666666668
Nəsimi,5-ci Mikrorayon,2.0,75.0,1.0,5.0,207500.0,37.5
Nəsimi,1-ci Mikrorayon,2.0,65.0,8.0,9.0,168000.0,32.5
Nəsimi,Kubinka,4.0,158.0,4.0,18.0,780000.0,39.5
Nəsimi,2-ci Mikrorayon,3.0,104.0,1.0,5.0,270500.0,34.666666666666664
Nəsimi,Kubinka,3.0,87.0,20.0,24.0,350500.0,29.0
Nəsimi,Kubinka,2.0,67.0,4.0,5.0,377500.0,33.5
Nəsimi,3-cü Mikrorayon,2.0,60.0,4.0,5.0,203500.0,30.0
Nəsimi,4-cü Mikrorayon,2.0,60.0,2.0,16.0,144000.0,30.0
Nəsimi,3-cü Mikrorayon,3.0,98.0,3.0,5.0,263000.0,32.666666666666664
Nəsimi,2-ci Mikrorayon,2.0,56.0,10.0,16.0,189000.0,28.0
Nəsimi,5-ci Mikrorayon,3.0,118.0,7.0,9.0,358500.0,39.333333333333336
Nəsimi,Kubinka,3.0,125.0,1.0,17.0,538000.0,41.666666666666664
Nəsimi,2-ci Mikrorayon,3.0,63.0,3.0,16.0,163500.0,21.0
Nəsimi,1-ci Mikrorayon,2.0,49.0,3.0,9.0,142500.0,24.5
Nəsimi,3-cü Mikrorayon,2.0,52.0,3.0,5.0,139500.0,26.0
Nəsimi,Kubinka,3.0,98.0,12.0,16.0,383000.0,32.666666666666664
Nəsimi,5-ci Mikrorayon,2.0,70.0,5.0,5.0,249000.0,35.0
Nizami,8-ci Kilometr,2.0,36.0,8.0,14.0,119000.0,18.0
Nizami,8-ci Kilometr,1.0,28.0,1.0,16.0,88000.0,28.0
Nizami,8-ci Kilometr,2.0,57.0,16.0,16.0,161000.0,28.5
Nizami,8-ci Kilometr,2.0,71.0,5.0,5.0,204500.0,35.5
Nizami,8-ci Kilometr,2.0,52.0,9.0,9.0,146000.0,26.0
Nizami,8-ci Kilometr,3.0,135.0,11.0,14.0,320000.0,45.0
Nizami,8-ci Kilometr,1.0,20.0,5.0,5.0,67500.0,20.0
Nizami,8-ci Kilometr,2.0,46.0,12.0,14.0,150500.0,23.0
Nizami,8-ci Kilometr,1.0,35.0,3.0,5.0,85000.0,35.0
Nizami,8-ci Kilometr,3.0,68.0,3.0,5.0,194000.0,22.666666666666668
Nizami,8-ci Kilometr,1.0,38.0,16.0,16.0,103000.0,38.0
Nizami,8-ci Kilometr,2.0,58.0,3.0,14.0,161000.0,29.0
Nizami,8-ci Kilometr,3.0,113.0,5.0,5.0,319500.0,37.666666666666664
Nizami,8-ci Kilometr,2.0,58.0,2.0,5.0,194000.0,29.0
Nizami,8-ci Kilometr,2.0,72.0,3.0,5.0,210000.0,36.0
Nizami,8-ci Kilometr,2.0,46.0,2.0,5.0,152000.0,23.0
Nizami,8-ci Kilometr,3.0,67.0,13.0,16.0,188500.0,22.333333333333332
Nizami,8-ci Kilometr,3.0,65.0,3.0,5.0,187500.0,21.666666666666668
Nizami,8-ci Kilometr,2.0,60.0,16.0,18.0,210000.0,30.0
Nizami,8-ci Kilometr,2.0,35.0,1.0,5.0,109500.0,17.5
Nizami,8-ci Kilometr,2.0,54.0,3.0,16.0,158500.0,27.0
Nizami,8-ci Kilometr,3.0,137.0,4.0,5.0,320000.0,45.666666666666664
Nizami,8-ci Kilometr,2.0,46.0,4.0,5.0,115500.0,23.0
Nizami,8-ci Kilometr,2.0,44.0,6.0,16.0,127500.0,22.0
Nizami,8-ci Kilometr,3.0,138.0,1.0,5.0,320000.0,46.0
Nizami,8-ci Kilometr,3.0,102.0,3.0,14.0,256000.0,34.0
Nizami,8-ci Kilometr,2.0,60.0,3.0,18.0,200000.0,30.0
Nizami,8-ci Kilometr,2.0,49.0,1.0,5.0,123500.0,24.5
Nizami,8-ci Kilometr,2.0,52.0,13.0,18.0,162000.0,26.0
Nizami,8-ci Kilometr,2.0,61.0,4.0,5.0,177000.0,30.5
Nizami,8-ci Kilometr,2.0,63.0,5.0,5.0,166500.0,31.5
Nizami,8-ci Kilometr,2.0,67.0,3.0,5.0,173000.0,33.5
Nizami,8-ci Kilometr,3.0,70.0,8.0,16.0,201500.0,23.333333333333332
Nizami,8-ci Kilometr,2.0,38.0,4.0,9.0,124000.0,19.0
Nizami,8-ci Kilometr,2.0,56.0,3.0,5.0,175000.0,28.0
Nizami,8-ci Kilometr,3.0,100.0,6.0,18.0,306500.0,33.333333333333336
Nizami,8-ci Kilometr,1.0,23.0,17.0,19.0,60000.0,23.0
Nizami,8-ci Kilometr,2.0,49.0,2.0,5.0,116000.0,24.5
Nizami,8-ci Kilometr,3.0,84.0,18.0,18.0,209500.0,28.0
Nizami,8-ci Kilometr,3.0,84.0,5.0,14.0,277500.0,28.0
Nizami,8-ci Kilometr,3.0,104.0,14.0,18.0,320000.0,34.666666666666664
Nizami,8-ci Kilometr,2.0,59.0,4.0,18.0,170000.0,29.5
Nizami,8-ci Kilometr,3.0,98.0,12.0,14.0,286000.0,32.666666666666664
Nizami,8-ci Kilometr,3.0,67.0,2.0,5.0,224500.0,22.333333333333332
Nizami,8-ci Kilometr,2.0,75.0,3.0,5.0,210000.0,37.5
Nizami,8-ci Kilometr,2.0,49.0,4.0,5.0,153500.0,24.5
Nizami,8-ci Kilometr,3.0,77.0,14.0,16.0,217500.0,25.666666666666668
Nizami,8-ci Kilometr,2.0,78.0,3.0,5.0,210000.0,39.0
Nizami,8-ci Kilometr,2.0,36.0,4.0,9.0,136500.0,18.0
Nizami,8-ci Kilometr,3.0,138.0,5.0,16.0,320000.0,46.0
Nizami,8-ci Kilometr,2.0,38.0,4.0,9.0,139000.0,19.0
Nizami,8-ci Kilometr,2.0,77.0,16.0,16.0,184500.0,38.5
Nizami,8-ci Kilometr,3.0,130.0,2.0,5.0,316500.0,43.333333333333336
Nizami,8-ci Kilometr,3.0,109.0,4.0,19.0,287500.0,36.333333333333336
Nizami,8-ci Kilometr,3.0,128.0,2.0,5.0,320000.0,42.666666666666664
Nizami,8-ci Kilometr,3.0,123.0,4.0,5.0,320000.0,41.0
Nizami,8-ci Kilometr,3.0,82.0,6.0,16.0,191000.0,27.333333333333332
Nizami,8-ci Kilometr,3.0,91.0,4.0,5.0,272500.0,30.333333333333332
Nizami,8-ci Kilometr,3.0,131.0,5.0,5.0,320000.0,43.666666666666664
Nizami,8-ci Kilometr,3.0,69.0,3.0,14.0,203500.0,23.0
Nizami,8-ci Kilometr,2.0,53.0,12.0,14.0,144000.0,26.5
Nizami,8-ci Kilometr,1.0,20.0,3.0,5.0,71000.0,20.0
Nizami,8-ci Kilometr,2.0,64.0,5.0,5.0,159500.0,32.0
Nizami,8-ci Kilometr,2.0,55.0,17.0,18.0,162500.0,27.5
Nizami,8-ci Kilometr,2.0,35.0,9.0,16.0,102000.0,17.5
Nizami,8-ci Kilometr,2.0,43.0,1.0,5.0,101000.0,21.5
Nizami,8-ci Kilometr,2.0,69.0,5.0,5.0,210000.0,34.5
Nizami,8-ci Kilometr,2.0,37.0,6.0,9.0,112500.0,18.5
Nizami,8-ci Kilometr,2.0,59.0,15.0,16.0,203000.0,29.5
Nizami,8-ci Kilometr,2.0,55.0,5.0,5.0,157000.0,27.5
Nizami,8-ci Kilometr,2.0,67.0,1.0,9.0,174500.0,33.5
Nizami,8-ci Kilometr,2.0,76.0,5.0,5.0,205500.0,38.0
Nizami,8-ci Kilometr,2.0,45.0,10.0,19.0,121500.0,22.5
Nizami,8-ci Kilometr,2.0,54.0,1.0,5.0,153500.0,27.0
Nizami,8-ci Kilometr,3.0,84.0,13.0,18.0,207000.0,28.0
Nizami,8-ci Kilometr,2.0,70.0,3.0,5.0,210000.0,35.0
Nizami,8-ci Kilometr,3.0,79.0,8.0,14.0,265000.0,26.333333333333332
Nizami,8-ci Kilometr,2.0,78.0,1.0,5.0,197500.0,39.0
Nizami,8-ci Kilometr,2.0,36.0,10.0,14.0,95000.0,18.0
Nizami,8-ci Kilometr,2.0,59.0,7.0,18.0,188000.0,29.5
Nizami,8-ci Kilometr,2.0,38.0,9.0,16.0,104500.0,19.0
Nizami,8-ci Kilometr,2.0,76.0,1.0,9.0,210000.0,38.0
Nizami,8-ci Kilometr,2.0,39.0,5.0,5.0,112000.0,19.5
Nizami,8-ci Kilometr,2.0,53.0,1.0,5.0,135000.0,26.5
Nizami,8-ci Kilometr,2.0,61.0,2.0,5.0,144500.0,30.5
Nizami,8-ci Kilometr,3.0,87.0,5.0,5.0,285500.0,29.0
Nizami,8-ci Kilometr,2.0,63.0,13.0,16.0,183000.0,31.5
Nizami,8-ci Kilometr,2.0,56.0,2.0,5.0,177000.0,28.0
Nizami,8-ci Kilometr,3.0,103.0,1.0,9.0,306000.0,34.333333333333336
Nizami,8-ci Kilometr,2.0,76.0,5.0,5.0,210000.0,38.0
Nizami,8-ci Kilometr,2.0,48.0,4.0,5.0,126000.0,24.0
Nizami,8-ci Kilometr,3.0,77.0,14.0,14.0,192000.0,25.666666666666668
Nizami,8-ci Kilometr,2.0,68.0,9.0,16.0,185500.0,34.0
Nizami,8-ci Kilometr,2.0,59.0,15.0,18.0,208000.0,29.5
Nizami,8-ci Kilometr,3.0,91.0,2.0,5.0,230000.0,30.333333333333332
Nizami,8-ci Kilometr,1.0,36.0,4.0,16.0,120000.0,36.0
Nizami,8-ci Kilometr,3.0,138.0,4.0,9.0,320000.0,46.0
Nizami,8-ci Kilometr,2.0,55.0,4.0,19.0,160500.0,27.5
Nizami,8-ci Kilometr,3.0,103.0,8.0,14.0,320000.0,34.333333333333336
Nizami,8-ci Kilometr,2.0,36.0,1.0,5.0,129000.0,18.0
Nizami,8-ci Kilometr,2.0,57.0,5.0,5.0,152500.0,28.5
Nizami,8-ci Kilometr,2.0,65.0,3.0,5.0,210000.0,32.5
Nizami,8-ci Kilometr,1.0,36.0,2.0,16.0,120000.0,36.0
Nizami,8-ci Kilometr,2.0,55.0,1.0,5.0,167500.0,27.5
Nizami,8-ci Kilometr,3.0,89.0,6.0,9.0,256500.0,29.666666666666668
Nizami,8-ci Kilometr,2.0,63.0,5.0,5.0,163500.0,31.5
Nizami,8-ci Kilometr,3.0,129.0,6.0,19.0,320000.0,43.0
Nizami,8-ci Kilometr,2.0,50.0,2.0,9.0,174000.0,25.0
Nizami,8-ci Kilometr,2.0,63.0,1.0,18.0,154000.0,31.5
Nizami,8-ci Kilometr,3.0,95.0,2.0,5.0,282000.0,31.666666666666668
Nizami,8-ci Kilometr,1.0,22.0,15.0,18.0,60000.0,22.0
Nizami,8-ci Kilometr,3.0,95.0,8.0,14.0,254000.0,31.666666666666668
Nizami,8-ci Kilometr,2.0,77.0,13.0,19.0,210000.0,38.5
Nizami,8-ci Kilometr,3.0,75.0,4.0,5.0,270000.0,25.0
Nizami,8-ci Kilometr,1.0,33.0,5.0,5.0,102000.0,33.0
Nizami,8-ci Kilometr,3.0,132.0,4.0,5.0,320000.0,44.0
Nizami,8-ci Kilometr,2.0,35.0,15.0,18.0,111000.0,17.5
Nizami,8-ci Kilometr,1.0,25.0,1.0,5.0,88500.0,25.0
Nizami,8-ci Kilometr,1.0,32.0,12.0,16.0,109500.0,32.0
Nizami,8-ci Kilometr,3.0,107.0,1.0,14.0,320000.0,35.666666666666664
Nizami,8-ci Kilometr,2.0,52.0,5.0,5.0,176000.0,26.0
Nizami,8-ci Kilometr,3.0,135.0,4.0,5.0,320000.0,45.0
Nizami,8-ci Kilometr,3.0,106.0,5.0,9.0,259000.0,35.333333333333336
Nizami,8-ci Kilometr,2.0,37.0,8.0,16.0,117000.0,18.5
Nizami,8-ci Kilometr,2.0,47.0,7.0,9.0,159000.0,23.5
Nizami,8-ci Kilometr,2.0,62.0,5.0,16.0,197000.0,31.0
Nizami,8-ci Kilometr,2.0,64.0,6.0,16.0,210000.0,32.0
Nizami,8-ci Kilometr,2.0,55.0,6.0,9.0,158000.0,27.5
Nizami,8-ci Kilometr,2.0,76.0,16.0,16.0,208500.0,38.0
Nizami,8-ci Kilometr,3.0,134.0,1.0,5.0,320000.0,44.666666666666664
Nizami,8-ci Kilometr,2.0,68.0,3.0,5.0,189500.0,34.0
Nizami,8-ci Kilometr,2.0,71.0,16.0,18.0,189500.0,35.5
Nizami,8-ci Kilometr,1.0,21.0,2.0,5.0,60000.0,21.0
Nizami,8-ci Kilometr,2.0,46.0,16.0,16.0,136000.0,23.0
Nizami,8-ci Kilometr,2.0,76.0,5.0,9.0,210000.0,38.0
Nizami,8-ci Kilometr,2.0,57.0,3.0,5.0,162500.0,28.5
Nizami,8-ci Kilometr,2.0,57.0,14.0,14.0,174000.0,28.5
Nizami,8-ci Kilometr,2.0,48.0,2.0,5.0,174000.0,24.0
Nizami,8-ci Kilometr,2.0,62.0,14.0,19.0,186500.0,31.0
Nizami,8-ci Kilometr,3.0,73.0,1.0,5.0,182500.0,24.333333333333332
Nizami,8-ci Kilometr,2.0,51.0,1.0,5.0,138500.0,25.5
Nizami,8-ci Kilometr,2.0,66.0,5.0,18.0,191500.0,33.0
Nizami,8-ci Kilometr,2.0,73.0,4.0,5.0,200500.0,36.5
Nizami,8-ci Kilometr,3.0,106.0,2.0,5.0,309500.0,35.333333333333336
Nizami,8-ci Kilometr,2.0,71.0,1.0,18.0,210000.0,35.5
Nizami,8-ci Kilometr,3.0,67.0,4.0,16.0,197500.0,22.333333333333332
Nizami,8-ci Kilometr,2.0,69.0,3.0,5.0,165000.0,34.5
Nizami,8-ci Kilometr,3.0,98.0,2.0,5.0,299500.0,32.666666666666664
Nizami,8-ci Kilometr,2.0,73.0,15.0,16.0,207500.0,36.5
Nizami,8-ci Kilometr,2.0,61.0,9.0,9.0,170000.0,30.5
Sabunçu,Bakıxanov,4.0,131.0,4.0,5.0,340000.0,32.75
Sabunçu,Ramana,1.0,33.0,3.0,5.0,45000.0,33.0
Sabunçu,Ramana,1.0,38.0,2.0,4.0,45000.0,38.0
Sabunçu,Zabrat,4.0,96.0,1.0,4.0,128000.0,24.0
Sabunçu,Savalan,4.0,110.0,4.0,9.0,163500.0,27.5
Sabunçu,Sea Breeze,3.0,128.0,4.0,9.0,421000.0,42.666666666666664
Sabunçu,Savalan,1.0,39.0,6.0,9.0,71500.0,39.0
Sabunçu,Ramana,4.0,103.0,4.0,4.0,141500.0,25.75
Sabunçu,Zabrat,2.0,55.0,8.0,8.0,63000.0,27.5
Sabunçu,Savalan,4.0,96.0,1.0,4.0,131500.0,24.0
Sabunçu,Zabrat,4.0,99.0,8.0,8.0,100000.0,24.75
Sabunçu,Zabrat,2.0,59.0,7.0,10.0,68000.0,29.5
Sabunçu,Bakıxanov,3.0,83.0,1.0,5.0,194000.0,27.666666666666668
Sabunçu,Sea Breeze,2.0,76.0,13.0,14.0,258500.0,38.0
Sabunçu,Ramana,2.0,60.0,3.0,5.0,73000.0,30.0
Sabunçu,Bakıxanov,4.0,165.0,1.0,9.0,340000.0,41.25
Sabunçu,Bakıxanov,4.0,113.0,4.0,5.0,302000.0,28.25
Sabunçu,Sabunçu,2.0,75.0,9.0,9.0,159500.0,37.5
Sabunçu,Savalan,4.0,120.0,4.0,4.0,170000.0,30.0
Sabunçu,Sea Breeze,2.0,96.0,8.0,9.0,493000.0,48.0
Sabunçu,Sea Breeze,2.0,89.0,1.0,14.0,582500.0,44.5
Sabunçu,Savalan,2.0,72.0,1.0,5.0,95000.0,36.0
Sabunçu,Ramana,3.0,101.0,3.0,4.0,116500.0,33.666666666666664
Sabunçu,Sabunçu,3.0,120.0,6.0,9.0,209000.0,40.0
Sabunçu,Zabrat,1.0,40.0,3.0,5.0,49000.0,40.0
Sabunçu,Zabrat,2.0,73.0,3.0,8.0,93000.0,36.5
Sabunçu,Sabunçu,3.0,95.0,3.0,6.0,256500.0,31.666666666666668
Sabunçu,Sabunçu,3.0,71.0,12.0,18.0,133000.0,23.666666666666668
Sabunçu,Sabunçu,1.0,36.0,12.0,14.0,72500.0,36.0
Sabunçu,Bakıxanov,3.0,96.0,1.0,4.0,193500.0,32.0
Sabunçu,Ramana,4.0,98.0,4.0,9.0,101500.0,24.5
Sabunçu,Sabunçu,3.0,127.0,1.0,5.0,350000.0,42.333333333333336
Sabunçu,Ramana,3.0,73.0,1.0,4.0,58500.0,24.333333333333332
Sabunçu,Sea Breeze,2.0,75.0,2.0,7.0,321000.0,37.5
Sabunçu,Savalan,2.0,71.0,5.0,9.0,119500.0,35.5
Sabunçu,Sabunçu,3.0,75.0,2.0,5.0,155000.0,25.0
Sabunçu,Ramana,1.0,30.0,6.0,9.0,45000.0,30.0
Sabunçu,Sabunçu,4.0,147.0,11.0,14.0,292500.0,36.75
Sabunçu,Bakıxanov,4.0,105.0,7.0,9.0,229500.0,26.25
Sabunçu,Zabrat,3.0,79.0,1.0,5.0,80500.0,26.333333333333332
Sabunçu,Zabrat,2.0,47.0,5.0,10.0,46000.0,23.5
Sabunçu,Sea Breeze,2.0,102.0,1.0,4.0,417000.0,51.0
Sabunçu,Bakıxanov,3.0,111.0,4.0,4.0,340000.0,37.0
Sabunçu,Sea Breeze,2.0,100.0,1.0,14.0,585000.0,50.0
Sabunçu,Sea Breeze,2.0,73.0,4.0,9.0,268000.0,36.5
Sabunçu,Bakıxanov,4.0,153.0,4.0,9.0,340000.0,38.25
Sabunçu,Bakıxanov,2.0,70.0,3.0,4.0,173000.0,35.0
Sabunçu,Bakıxanov,2.0,63.0,2.0,4.0,168500.0,31.5
Sabunçu,Sea Breeze,2.0,103.0,2.0,7.0,512000.0,51.5
Sabunçu,Ramana,2.0,63.0,4.0,4.0,73500.0,31.5
Sabunçu,Sea Breeze,2.0,83.0,7.0,9.0,415500.0,41.5
Sabunçu,Sabunçu,3.0,77.0,7.0,9.0,140500.0,25.666666666666668
Sabunçu,Ramana,4.0,121.0,5.0,5.0,165000.0,30.25
Sabunçu,Bakıxanov,2.0,82.0,4.0,4.0,186000.0,41.0
Sabunçu,Ramana,5.0,154.0,2.0,9.0,165000.0,30.8
Sabunçu,Sea Breeze,4.0,135.0,4.0,7.0,720000.0,33.75
Sabunçu,Bakıxanov,2.0,80.0,1.0,9.0,182000.0,40.0
Sabunçu,Bakıxanov,3.0,96.0,3.0,8.0,243000.0,32.0
Sabunçu,Zabrat,4.0,109.0,7.0,10.0,160000.0,27.25
Sabunçu,Ramana,4.0,97.0,5.0,5.0,118000.0,24.25
Sabunçu,Sea Breeze,3.0,101.0,1.0,4.0,441000.0,33.666666666666664
Sabunçu,Zabrat,1.0,34.0,1.0,4.0,45000.0,34.0
Sabunçu,Bakıxanov,2.0,85.0,3.0,4.0,196000.0,42.5
Sabunçu,Ramana,3.0,70.0,4.0,5.0,64500.0,23.333333333333332
Sabunçu,Zabrat,4.0,108.0,1.0,5.0,155500.0,27.0
Sabunçu,Zabrat,2.0,59.0,6.0,8.0,69000.0,29.5
Sabunçu,Sabunçu,1.0,32.0,4.0,5.0,80000.0,32.0
Sabunçu,Sabunçu,3.0,131.0,8.0,18.0,308500.0,43.666666666666664
Sabunçu,Sea Breeze,2.0,79.0,7.0,9.0,366500.0,39.5
Sabunçu,Sea Breeze,4.0,121.0,4.0,4.0,527500.0,30.25
Sabunçu,Sea Breeze,4.0,153.0,3.0,14.0,720000.0,38.25
Sabunçu,Zabrat,2.0,65.0,7.0,8.0,66000.0,32.5
Sabunçu,Bakıxanov,4.0,159.0,5.0,8.0,340000.0,39.75
Sabunçu,Sea Breeze,3.0,93.0,2.0,9.0,631500.0,31.0
Sabunçu,Savalan,3.0,69.0,1.0,4.0,104000.0,23.0
Sabunçu,Sea Breeze,2.0,83.0,3.0,4.0,414000.0,41.5
Sabunçu,Sea Breeze,3.0,125.0,7.0,9.0,619500.0,41.666666666666664
Sabunçu,Ramana,2.0,57.0,5.0,9.0,66500.0,28.5
Sabunçu,Zabrat,3.0,58.0,2.0,5.0,108500.0,19.333333333333332
Sabunçu,Sea Breeze,2.0,88.0,8.0,14.0,273500.0,44.0
Sabunçu,Sea Breeze,2.0,81.0,3.0,7.0,241500.0,40.5
Sabunçu,Sabunçu,3.0,116.0,7.0,14.0,311000.0,38.666666666666664
Sabunçu,Ramana,3.0,81.0,3.0,5.0,98000.0,27.0
Sabunçu,Zabrat,2.0,49.0,7.0,10.0,86500.0,24.5
Sabunçu,Bakıxanov,2.0,76.0,5.0,8.0,177500.0,38.0
Sabunçu,Zabrat,3.0,71.0,2.0,5.0,77500.0,23.666666666666668
Sabunçu,Sea Breeze,5.0,180.0,9.0,9.0,720000.0,36.0
Sabunçu,Sea Breeze,2.0,72.0,12.0,14.0,450500.0,36.0
Sabunçu,Sabunçu,3.0,98.0,2.0,5.0,174000.0,32.666666666666664
Sabunçu,Ramana,4.0,119.0,4.0,5.0,154000.0,29.75
Sabunçu,Zabrat,2.0,65.0,5.0,5.0,45000.0,32.5
Sabunçu,Sea Breeze,1.0,47.0,1.0,4.0,233000.0,47.0
Sabunçu,Sabunçu,4.0,105.0,3.0,5.0,194000.0,26.25
Sabunçu,Sea Breeze,3.0,104.0,4.0,7.0,549000.0,34.666666666666664
Sabunçu,Bakıxanov,2.0,62.0,8.0,9.0,187000.0,31.0
Sabunçu,Sabunçu,4.0,145.0,3.0,14.0,288500.0,36.25
Sabunçu,Sabunçu,2.0,56.0,5.0,9.0,152500.0,28.0
Sabunçu,Bakıxanov,5.0,116.0,8.0,9.0,287000.0,23.2
Sabunçu,Bakıxanov,1.0,31.0,2.0,9.0,95000.0,31.0
Sabunçu,Zabrat,2.0,67.0,2.0,4.0,72500.0,33.5
Sabunçu,Zabrat,3.0,72.0,7.0,8.0,128500.0,24.0
Sabunçu,Bakıxanov,3.0,105.0,1.0,8.0,276500.0,35.0
Sabunçu,Sabunçu,1.0,38.0,9.0,14.0,89500.0,38.0
Sabunçu,Bakıxanov,3.0,110.0,1.0,5.0,249000.0,36.666666666666664
Sabunçu,Ramana,3.0,74.0,8.0,9.0,88500.0,24.666666666666668
Sabunçu,Sea Breeze,3.0,93.0,2.0,4.0,576500.0,31.0
Sabunçu,Zabrat,2.0,53.0,1.0,4.0,53000.0,26.5
Sabunçu,Sabunçu,2.0,70.0,5.0,14.0,138500.0,35.0
Sabunçu,Bakıxanov,1.0,40.0,3.0,4.0,95000.0,40.0
Sabunçu,Zabrat,3.0,65.0,3.0,8.0,91000.0,21.666666666666668
Sabunçu,Sea Breeze,4.0,130.0,5.0,7.0,720000.0,32.5
Sabunçu,Sea Breeze,1.0,60.0,6.0,7.0,356500.0,60.0
Sabunçu,Bakıxanov,3.0,105.0,4.0,4.0,267000.0,35.0
Sabunçu,Savalan,4.0,87.0,4.0,5.0,107000.0,21.75
Sabunçu,Sabunçu,4.0,142.0,1.0,5.0,305000.0,35.5
Sabunçu,Sabunçu,4.0,129.0,6.0,14.0,237000.0,32.25
Sabunçu,Sea Breeze,2.0,76.0,8.0,9.0,363000.0,38.0
Sabunçu,Bakıxanov,2.0,85.0,1.0,4.0,187500.0,42.5
Sabunçu,Bakıxanov,2.0,71.0,8.0,8.0,216000.0,35.5
Sabunçu,Sea Breeze,4.0,152.0,1.0,9.0,720000.0,38.0
Sabunçu,Bakıxanov,1.0,36.0,4.0,5.0,95000.0,36.0
Sabunçu,Sabunçu,2.0,61.0,8.0,18.0,113500.0,30.5
Sabunçu,Sabunçu,2.0,74.0,1.0,6.0,185000.0,37.0
Sabunçu,Bakıxanov,2.0,60.0,7.0,8.0,152000.0,30.0
Sabunçu,Sea Breeze,1.0,49.0,3.0,9.0,345500.0,49.0
Sabunçu,Zabrat,2.0,56.0,2.0,5.0,70000.0,28.0
Sabunçu,Sea Breeze,2.0,77.0,2.0,7.0,310500.0,38.5
Sabunçu,Savalan,4.0,93.0,1.0,4.0,103500.0,23.25
Sabunçu,Bakıxanov,2.0,87.0,7.0,8.0,255500.0,43.5
Sabunçu,Sea Breeze,3.0,111.0,3.0,14.0,530000.0,37.0
Sabunçu,Sea Breeze,2.0,79.0,4.0,7.0,395500.0,39.5
Sabunçu,Zabrat,2.0,46.0,8.0,8.0,45000.0,23.0
Sabunçu,Ramana,4.0,90.0,8.0,9.0,108000.0,22.5
Sabunçu,Bakıxanov,3.0,102.0,4.0,8.0,314000.0,34.0
Sabunçu,Savalan,3.0,92.0,3.0,4.0,94000.0,30.666666666666668
Sabunçu,Sea Breeze,3.0,135.0,2.0,9.0,508500.0,45.0
Sabunçu,Zabrat,3.0,95.0,1.0,10.0,125000.0,31.666666666666668
Sabunçu,Ramana,3.0,91.0,3.0,5.0,137000.0,30.333333333333332
Sabunçu,Ramana,3.0,91.0,4.0,4.0,128500.0,30.333333333333332
Sabunçu,Bakıxanov,4.0,109.0,5.0,8.0,257500.0,27.25
Sabunçu,Bakıxanov,4.0,124.0,7.0,8.0,340000.0,31.0
Sabunçu,Bakıxanov,3.0,109.0,4.0,9.0,340000.0,36.333333333333336
